Signor	O
Presidente	O
,	O
colleghi	O
,	O
ogni	O
nuovo	O
episodio	O
di	O
cronaca	O
di	O
violenza	O
sulle	O
donne	O
ci	O
lascia	O
muti	O
e	O
sgomenti	O
;	O
ogni	O
aggiornamento	O
dei	O
dati	O
statistici	O
,	O
che	O
sono	O
impressionanti	O
e	O
che	O
sono	O
già	O
stati	O
citati	O
negli	O
interventi	O
che	O
mi	O
hanno	O
preceduto	O
,	O
ci	O
confermano	O
che	O
questo	O
orrore	O
di	O
aggressività	O
fisica	O
,	O
psicologica	O
e	O
sessuale	O
è	O
in	O
aumento	O
e	O
che	O
i	O
maltrattamenti	O
domestici	O
,	O
anche	O
contro	O
le	O
donne	O
in	O
gravidanza	O
,	O
anche	O
di	O
fronte	O
ai	O
figli	O
terrorizzati	O
,	O
sono	O
sempre	O
più	O
diffusi	O
.	O

La	O
maggior	O
parte	O
di	O
questi	O
femminicidi	O
sono	O
commessi	O
da	O
uomini	O
che	O
avevano	O
un	O
rapporto	O
sentimentale	O
con	O
le	O
loro	O
vittime	O
.	O

Un	O
rapporto	O
sentimentale	O
:	O
ma	O
di	O
quali	O
sentimenti	O
stiamo	O
parlando	O
?	O

Questo	O
è	O
uno	O
dei	O
nodi	O
più	O
importanti	O
,	O
forse	O
quello	O
da	O
cui	O
partire	O
,	O
come	O
è	O
stato	O
già	O
accennato	O
.	O

Mi	O
riferisco	O
all'	O
analfabetismo	O
emotivo	O
,	O
alla	O
mancanza	O
di	O
parole	O
,	O
all'	O
incapacità	O
di	O
dare	O
nome	O
a	O
ciò	O
che	O
proviamo	O
e	O
quindi	O
di	O
attuare	O
dei	O
comportamenti	O
conseguenti	O
a	O
ciò	O
che	O
si	O
prova	O
.	O

Certamente	O
la	O
prima	O
emergenza	O
,	O
citata	O
in	O
tutti	O
gli	O
interventi	O
,	O
è	O
quella	O
di	O
combattere	O
i	O
costi	O
umani	O
,	O
sociali	O
ed	O
anche	O
economici	O
della	O
violenza	O
sulle	O
donne	O
;	O
far	O
applicare	O
le	O
leggi	O
,	O
potenziare	O
i	O
centri	O
antiviolenza	O
,	O
accompagnare	O
le	O
vittime	O
verso	O
percorsi	O
di	O
autostima	O
e	O
coraggio	O
.	O

Tuttavia	O
l'	O
azione	O
più	O
importante	O
è	O
la	O
prevenzione	O
.	O

Partiamo	O
allora	O
dal	O
potenziare	O
un	O
grande	O
investimento	O
educativo	O
,	O
già	O
iniziato	O
nella	O
scorsa	O
legislatura	O
,	O
che	O
coinvolga	O
la	O
scuola	O
e	O
non	O
solo	O
,	O
fin	O
dalla	O
prima	O
infanzia	O
,	O
sull'	O
uso	O
delle	O
parole	O
,	O
dei	O
libri	O
di	O
testo	O
,	O
dei	O
giochi	O
,	O
dello	O
sport	O
,	O
della	O
scelta	O
degli	O
studi	O
,	O
dell'	O
impegno	O
sociale	O
,	O
per	O
far	O
crescere	O
bambini	O
e	O
bambine	O
nel	O
rispetto	O
delle	O
differenze	O
di	O
genere	O
e	O
della	O
pari	O
dignità	O
.	O

Perché	O
crescere	O
negli	O
stereotipi	O
sessisti	O
discredita	O
la	O
stima	O
delle	O
donne	O
in	O
quanto	O
persone	O
,	O
penetra	O
nelle	O
relazioni	O
familiari	O
,	O
nei	O
rapporti	O
di	O
lavoro	O
,	O
nei	O
percorsi	O
di	O
carriera	O
.	O

Due	O
,	O
allora	O
,	O
sono	O
in	O
particolare	O
gli	O
obiettivi	O
che	O
vorrei	O
sottolineare	O
:	O
l'	O
educazione	O
socio	O
-	O
affettiva	O
e	O
l'	O
educazione	O
alla	O
corporeità	O
.	O

Assumete	O
la	O
responsabilità	O
di	O
voi	O
stesse	O
.	O

Questo	O
la	O
scuola	O
,	O
dove	O
non	O
lo	O
fa	O
la	O
famiglia	O
,	O
dovrebbe	O
insegnare	O
alle	O
ragazze	O
per	O
favorire	O
lo	O
sviluppo	O
di	O
un	O
autentico	O
progetto	O
di	O
sé	O
,	O
in	O
un	O
sistema	O
patriarcale	O
che	O
le	O
svaluta	O
,	O
le	O
umilia	O
,	O
le	O
ferisce	O
,	O
dove	O
la	O
violenza	O
verbale	O
e	O
lo	O
hate	O
speech	O
in	O
rete	O
aprono	B-ORI
la	I-ORI
strada	I-ORI
anche	O
alla	O
violenza	O
sul	O
corpo	O
.	O

È	O
arduo	O
contrastare	O
l'	O
immaginario	O
,	O
che	O
è	O
come	O
uno	O
specchio	O
deformante	O
alimentato	O
dai	O
media	O
,	O
che	O
spinge	O
ad	O
esibire	O
un	O
corpo	O
,	O
ridotto	O
a	O
oggetto	O
,	O
strumento	O
di	O
desiderio	O
,	O
possesso	O
di	O
qualcun	O
altro	O
.	O

Il	O
rischio	O
è	O
che	O
le	O
ragazze	O
vengano	O
allora	O
espropriate	O
di	O
un	O
vissuto	O
del	O
proprio	O
essere	O
un	O
corpo	O
.	O

Dunque	O
,	O
assumere	O
la	O
responsabilità	O
del	O
proprio	O
corpo	O
-	O
persona	O
significa	O
insegnare	O
alle	O
ragazze	O
che	O
possono	O
essere	O
forti	O
come	O
Bebe	O
Vio	O
e	O
perfino	O
esplorare	O
lo	O
spazio	O
,	O
come	O
Samantha	O
Cristoforetti	O
.	O

Educare	O
alla	O
dignità	O
del	O
corpo	O
femminile	O
fa	O
,	O
quindi	O
,	O
parte	O
dell'	O
educazione	O
alla	O
differenza	O
nel	O
cammino	O
di	O
crescita	O
verso	O
l'	O
autenticità	O
,	O
ma	O
per	O
arrivare	O
a	O
questo	O
occorre	O
che	O
gli	O
