Ricordo	O
che	O
abbiamo	O
inserito	O
nella	O
giornata	O
del	O
25	O
novembre	O
dedicata	O
alla	O
violenza	O
sulle	O
donne	O
un	O
riconoscimento	O
per	O
i	O
bambini	O
che	O
rimangono	O
orfani	O
per	O
effetto	O
del	O
femminicidio	O
e	O
che	O
si	O
ritrovano	O
davvero	O
da	O
soli	O
:	O
da	O
un	O
lato	O
,	O
perdono	O
la	O
madre	O
e	O
,	O
dall'	O
altro	O
,	O
si	O
ritrovano	O
senza	O
il	O
padre	O
.	O

Questo	O
è	O
stato	O
un	O
passaggio	O
importante	O
della	O
Commissione	O
,	O
perché	O
tutta	O
la	O
Commissione	O
,	O
unanimemente	O
,	O
ha	O
riconosciuto	O
che	O
l'	O
impegno	O
in	O
questa	O
direzione	B-ONT
era	O
un	O
impegno	O
da	O
assumersi	O
ora	O
e	O
non	O
più	O
procrastinabile	O
.	O

