Signor	O
Presidente	O
,	O
colleghi	O
,	O
è	O
importante	O
,	O
fondamentale	O
per	O
la	O
nostra	O
società	O
,	O
oggi	O
più	O
che	O
mai	O
disorientata	O
e	O
preda	O
di	O
comportamenti	O
disdicevoli	O
e	O
disumani	O
,	O
il	O
percorso	O
affrontato	O
e	O
ampiamente	O
analizzato	O
dalla	O
Commissione	O
femminicidio	O
,	O
cui	O
va	O
il	O
mio	O
sentito	O
e	O
personale	O
ringraziamento	O
,	O
sul	O
tema	O
delle	O
violenze	O
sulle	O
donne	O
e	O
su	O
come	O
intervenire	O
,	O
sia	O
in	O
prevenzione	O
che	O
in	O
riabilitazione	O
di	O
questi	O
soggetti	O
.	O

L'	O
evoluzione	O
umana	O
,	O
che	O
ci	O
ha	O
portato	O
ad	O
essere	O
eccellenze	O
in	O
molti	O
campi	O
,	O
è	O
stata	O
,	O
però	O
,	O
inversamente	O
proporzionale	O
al	O
manifestare	O
l'	O
abbrutimento	O
dell'	O
anima	O
e	O
il	O
dissolversi	O
dell'	O
etica	O
,	O
anziché	O
il	O
suo	O
accrescimento	O
.	O

Etica	O
che	O
dovrebbe	O
essere	O
il	O
pilastro	O
portante	O
di	O
ogni	O
azione	O
umana	O
,	O
dalla	O
più	O
piccola	O
alla	O
più	O
complessa	O
;	O
etica	O
che	O
dovrebbe	O
essere	O
parallela	O
alla	O
crescita	O
fisica	O
e	O
mentale	O
di	O
ogni	O
individuo	O
.	O

È	O
dai	O
tempi	O
lontani	O
che	O
affondano	O
le	O
radici	O
della	O
brutalità	O
.	O

I	O
comportamenti	O
violenti	O
potevano	O
aggrapparsi	O
ad	O
una	O
società	O
ancora	O
grezza	O
;	O
portavano	O
con	O
sé	O
costruzioni	O
psicologiche	O
che	O
si	O
alimentavano	O
in	O
contesti	O
culturali	O
e	O
urbani	O
ancora	O
fortemente	O
in	O
fase	O
evolutiva	O
.	O

Non	O
è	O
certo	O
questa	O
una	O
scusa	O
,	O
perché	O
non	O
ci	O
sono	O
mai	O
scuse	O
davanti	B-ORI
alle	O
violenze	O
,	O
di	O
qualsiasi	O
tipo	O
,	O
commesse	O
tanto	O
da	O
uomini	O
quanto	O
da	O
donne	O
,	O
ma	O
può	O
essere	O
una	O
considerazione	O
-	O
permettetemi	O
-	O
lecita	O
per	O
un	O
ragionamento	O
sui	O
perché	O
di	O
questo	O
drammatico	O
tema	O
,	O
che	O
non	O
cessa	O
di	O
esistere	O
.	O

L'	O
oggi	O
mostra	O
ancora	O
gli	O
stessi	O
modus	B-ONT
operandi	I-ONT
della	O
violenza	O
;	O
forse	O
sono	O
cambiati	O
un	O
po'	O
gli	O
strumenti	O
:	O
oltre	O
alle	O
mani	O
,	O
ai	O
bastoni	O
,	O
alle	O
cinghie	O
,	O
alle	O
armi	O
,	O
a	O
molto	O
altro	O
,	O
la	O
violenza	O
si	O
è	O
un	O
po'	O
raffinata	B-ONT
nella	O
sua	O
crudeltà	O
,	O
violenza	O
non	O
solo	O
fisica	O
,	O
ma	O
anche	O
verbale	O
e	O
psicologica	O
.	O

A	O
volte	O
si	O
fa	O
ancora	O
fatica	O
a	O
capire	O
dove	O
inizi	O
l'	O
una	O
,	O
dove	O
finisca	O
l'	O
altra	O
o	O
viceversa	O
.	O

Se	O
quella	O
fisica	O
,	O
non	O
vi	O
è	O
dubbio	O
,	O
è	O
più	O
visibile	B-ONT
e	O
spesso	O
mortale	O
,	O
quella	O
psicologica	O
è	O
sotterranea	B-ORI
,	O
a	O
volte	O
neppure	O
individuata	O
.	O

Il	O
continuo	O
comportamento	O
denigratorio	O
fatto	O
col	O
sorriso	O
ne	O
è	O
un	O
esempio	O
;	O
anche	O
la	O
derisione	O
mascherata	O
dall'	O
ironia	O
,	O
l'	O
esclusione	O
,	O
l'	O
evitamento	O
,	O
l'	O
isolamento	O
da	O
amici	O
e	O
famiglia	O
,	O
la	O
critica	O
cosiddetta	O
costruttiva	O
,	O
che	O
invece	O
vuole	O
appositamente	O
essere	O
distruttiva	O
,	O
lo	O
sgridare	O
l'	O
adulto	O
al	O
pari	O
di	O
un	O
bimbo	O
sono	O
le	O
classiche	O
distorsioni	O
caratteriali	O
di	O
questi	O
individui	O
,	O
che	O
segnano	O
profondamente	O
l'	O
anima	O
,	O
deviano	O
il	O
percorso	O
di	O
vita	O
di	O
chi	O
le	O
subisce	O
,	O
rendono	O
l'	O
individuo	O
oggetto	O
di	O
tali	O
comportamenti	O
privo	O
della	O
sua	O
dignità	O
,	O
spesso	O
incapace	O
di	O
comprendere	O
cosa	O
gli	O
sta	O
accadendo	O
e	O
altrettanto	O
frequente	O
è	O
la	O
posizione	O
di	O
colpevolezza	O
che	O
assume	O
.	O

Il	O
meccanismo	O
si	O
fa	O
ancora	O
più	O
perverso	O
:	O
chi	O
subisce	O
maltrattamenti	O
,	O
fisici	O
o	O
psicologici	O
,	O
si	O
sente	O
meritevole	O
di	O
ciò	O
a	O
cui	O
è	O
sottoposto	O
;	O
un	O
senso	O
di	O
colpa	O
e	O
di	O
inadeguatezza	O
ne	O
sono	O
le	O
conseguenze	O
,	O
come	O
il	O
timore	O
di	O
non	O
essere	O
compresi	O
nell'	O
esporre	O
il	O
proprio	O
disagio	O
,	O
la	O
propria	O
sofferenza	O
,	O
il	O
timore	O
del	O
ridicolo	O
,	O
della	O
vergogna	O
,	O
la	O
paura	O
di	O
non	O
trovare	O
soluzioni	O
per	O
affrontare	O
il	O
grave	O
problema	O
.	O

La	O
brutalità	O
si	O
nutre	O
di	O
