Signor	O
Presidente	O
,	O
Forza	O
Italia	O
voterà	O
a	O
favore	O
della	O
proposta	O
di	O
istituire	O
una	O
Commissione	O
d'	O
inchiesta	O
sul	O
femminicidio	O
.	O

Tale	O
proposta	O
è	O
stata	O
calendarizzata	O
in	O
tempi	O
record	O
:	O
presentato	O
il	O
26	O
ottobre	O
,	O
il	O
provvedimento	O
ha	O
iniziato	O
il	O
suo	O
iter	O
in	O
Commissione	O
dopo	O
una	O
settimana	O
.	O

Sappiamo	O
che	O
il	O
problema	O
è	O
urgente	O
:	O
ogni	O
due	O
giorni	O
e	O
mezzo	O
viene	O
uccisa	O
una	O
donna	O
(	O
170	O
circa	O
l'	O
anno	O
scorso	O
)	O
.	O

La	O
violenza	O
maschile	O
è	O
la	O
prima	O
causa	O
di	O
morte	O
per	O
le	O
donne	O
nell'	O
Unione	O
europea	O
e	O
nel	O
mondo	O
.	O

Riteniamo	O
si	O
debbano	O
certamente	O
svolgere	O
tutti	O
gli	O
approfondimenti	O
necessari	O
al	O
fine	O
di	O
definire	O
con	O
precisione	O
il	O
fenomeno	O
e	O
le	O
cause	O
che	O
portano	O
al	O
femminicidio	O
.	O

Vorrei	O
ricordare	O
che	O
la	O
1ᵃ	O
Commissione	O
ha	O
iniziato	O
l'	O
esame	O
di	O
due	O
disegni	O
di	O
legge	O
in	O
materia	O
,	O
uno	O
dei	O
quali	O
,	O
di	O
iniziativa	O
del	O
mio	O
Gruppo	O
,	O
riguarda	O
l'	O
introduzione	O
del	O
reato	O
di	O
femminicidio	O
quale	O
aggravante	O
per	O
una	O
serie	O
di	O
reati	O
contro	O
la	O
persona	O
,	O
laddove	O
vengano	O
perpetrati	O
in	O
danno	O
di	O
una	O
donna	O
.	O

Mi	O
piace	O
rammentare	O
che	O
il	O
ruolo	O
del	O
legislatore	O
è	O
finalizzato	O
a	O
migliorare	O
la	O
normativa	O
in	O
una	O
materia	O
;	O
in	O
tal	O
senso	O
,	O
la	O
Commissione	O
può	O
essere	O
utile	O
per	O
arrivare	O
a	O
realizzare	O
una	O
normativa	O
più	O
mirata	O
al	O
contrasto	O
del	O
femminicidio	O
e	O
spero	O
possa	O
,	O
ad	O
esempio	O
,	O
monitorare	O
l'	O
applicazione	O
del	O
decreto	O
-	O
legge	O
n	O
.	O

93	O
del	O
14	O
agosto	O
2013	O
contro	O
la	O
violenza	O
nei	O
confronti	O
delle	O
donne	O
.	O

Aggiungo	O
altri	O
brevi	O
valutazioni	O
.	O

Vanno	O
fornite	O
risposte	O
.	O

Ricordo	O
che	O
nella	O
scorsa	O
legislatura	O
,	O
a	O
questo	O
proposito	O
,	O
sono	O
state	O
approvate	O
mozioni	O
e	O
presentati	O
disegni	O
di	O
legge	O
in	O
entrambi	O
i	O
rami	O
del	O
Parlamento	O
(	O
in	O
tutto	O
una	O
quarantina	O
,	O
tra	O
mozioni	O
e	O
disegni	O
di	O
legge	O
)	O
.	O

Ricordo	O
altresì	O
che	O
l'	O
ultimo	O
ministro	O
delle	O
pari	O
opportunità	O
è	O
stata	O
Mara	O
Carfagna	O
:	O
siamo	O
ancora	O
senza	O
Ministro	O
delle	O
pari	O
opportunità	O
e	O
chi	O
ha	O
avuto	O
le	O
deleghe	O
forse	O
lo	O
vedremo	O
a	O
«	O
Chi	O
l'	O
ha	O
visto	O
?	O
»	O
.	O

A	O
Mara	O
Carfagna	O
si	O
deve	O
non	O
solo	O
la	O
legge	O
del	O
2009	O
,	O
con	O
più	O
di	O
70.000	O
denunce	O
di	O
stalking	O
,	O
alcune	O
delle	O
quali	O
,	O
purtroppo	O
,	O
concluse	O
con	O
la	O
morte	O
della	O
denunciante	O
,	O
ma	O
anche	O
l'	O
accordo	O
,	O
che	O
il	O
ministro	O
Carfagna	O
fece	O
con	O
i	O
ministri	O
Gelmini	O
e	O
Maroni	O
,	O
per	O
la	O
settimana	O
del	O
diritto	O
alla	O
sicurezza	O
nelle	O
scuole	O
,	O
ma	O
anche	O
di	O
questo	O
non	O
si	O
sente	O
più	O
parlare	O
.	O

In	O
compenso	O
,	O
nelle	O
scuole	O
si	O
sente	O
parlare	O
dello	O
spettacolo	O
teatrale	O
-	O
che	O
coinvolgerà	O
i	O
bambini	O
dagli	O
otto	O
anni	O
in	O
su	O
-	O
su	O
un	O
bambino	O
transgender	O
.	O

Credo	O
che	O
nelle	O
scuole	O
si	O
debba	O
insegnare	O
il	O
rispetto	O
della	O
persona	O
umana	O
e	O
che	O
forse	O
la	O
violenza	O
contro	O
le	O
donne	O
è	O
un	O
problema	O
più	O
importante	O
rispetto	O
al	O
piccolo	O
dinosauro	O
-	O
o	O
quello	O
che	O
è	O
-	O
dello	O
spettacolo	O
teatrale	O
.	O

Non	O
si	O
hanno	O
neanche	O
più	O
segnali	O
dalle	O
famiglie	O
:	O
ricordo	O
che	O
da	O
bambina	O
sentivo	O
le	O
mamme	O
dei	O
miei	O
coetanei	O
dire	O
ai	O
propri	O
figli	O
che	O
una	O
femmina	O
non	O
si	O
tocca	O
neanche	O
con	O
un	O
fiore	O
,	O
anche	O
questo	O
credo	O
sia	O
stato	O
dimenticato	O
.	O

Mi	O
auguro	O
che	O
la	O
Commissione	O
monitori	O
anche	O
i	O
cinque	O
milioni	O
di	O
euro	O
stanziati	O
proprio	O
per	O
la	O
lotta	B-STR
alla	O
violenza	O
contro	O
le	O
donne	O
.	O

Speriamo	O
che	O
possano	O
arrivare	O
risposte	O
concrete	O
per	O
arginare	O
(	O
debellare	O
è	O
un'	O
