Signor	O
Presidente	O
,	O
io	O
vorrei	O
sottolineare	O
,	O
invece	O
,	O
alcuni	O
aspetti	O
che	O
considero	O
molto	O
positivi	O
in	O
questo	O
provvedimento	O
,	O
come	O
è	O
stato	O
già	O
ben	O
sottolineato	O
dalla	O
senatrice	O
Garavini	O
e	O
da	O
altre	O
colleghe	O
che	O
mi	O
hanno	O
preceduta	O
,	O
soprattutto	O
in	O
tema	O
di	O
welfare	O
,	O
di	O
politiche	O
a	O
sostegno	O
delle	O
famiglie	O
e	O
,	O
di	O
conseguenza	O
,	O
a	O
sostegno	O
delle	O
donne	O
anche	O
dal	O
punto	O
di	O
vista	O
occupazionale	O
e	O
dei	O
servizi	O
.	O

Sappiamo	O
,	O
infatti	O
,	O
che	O
per	O
cominciare	O
a	O
parlare	O
di	O
ripartenza	O
e	O
di	O
rilancio	O
dell'	O
economia	O
è	O
strategico	O
partire	O
proprio	O
dalle	O
donne	O
,	O
dalla	O
loro	O
emancipazione	O
e	O
dal	O
loro	O
ingresso	O
nel	O
mondo	O
del	O
lavoro	O
,	O
perché	O
sono	O
quelle	O
che	O
sicuramente	O
hanno	O
sofferto	O
di	O
più	O
,	O
in	O
questo	O
periodo	O
lunghissimo	O
di	O
lockdown	O
e	O
di	O
pandemia	O
,	O
che	O
purtroppo	O
non	O
è	O
ancora	O
finito	O
.	O

Ci	O
sono	O
,	O
quindi	O
,	O
delle	O
misure	O
importanti	O
;	O
non	O
si	O
può	O
dire	O
che	O
non	O
ci	O
sia	O
qualcosa	O
di	O
positivo	O
in	O
questo	O
provvedimento	O
.	O

Ci	O
sono	O
delle	O
azioni	O
concrete	O
,	O
ci	O
sono	O
delle	O
misure	O
economiche	O
a	O
sostegno	O
proprio	O
di	O
quei	O
settori	O
strategici	O
e	O
per	O
affrontare	O
un	O
tema	O
come	O
quello	O
della	O
violenza	O
sulle	O
donne	O
e	O
sui	O
minori	O
.	O

Dalle	O
parole	O
di	O
alcuni	O
colleghi	O
uomini	O
,	O
purtroppo	O
,	O
mi	O
è	O
parso	O
di	O
cogliere	O
che	O
questo	O
venga	O
quasi	O
considerato	O
un	O
aspetto	O
marginale	O
.	O

Sappiamo	O
,	O
invece	O
,	O
come	O
sono	O
aumentati	O
,	O
purtroppo	O
,	O
i	O
casi	O
di	O
violenza	O
sia	O
sulle	O
donne	O
che	O
sui	O
minori	O
proprio	O
all'	O
interno	O
delle	O
famiglie	O
,	O
anche	O
a	O
causa	O
di	O
questo	O
permanere	O
dei	O
contagi	O
da	O
Covid	O
.	O

Quelle	O
messe	O
in	O
campo	O
,	O
quindi	O
,	O
sono	O
misure	O
che	O
vanno	O
ad	O
aiutare	O
e	O
a	O
sostenere	O
anche	O
questo	O
aspetto	O
,	O
che	O
per	O
noi	O
rimane	O
fondamentale	O
.	O

