Signor	O
Presidente	O
,	O
il	O
18	O
dicembre	O
scorso	O
a	O
Parabiago	O
,	O
in	O
provincia	O
di	O
Milano	O
,	O
Simona	O
Forelli	O
,	O
una	O
donna	O
di	O
trentatre	O
anni	O
,	O
è	O
stata	O
uccisa	O
a	O
coltellate	O
dal	O
proprio	O
compagno	O
davanti	O
ai	O
suoi	O
due	O
figli	O
,	O
rispettivamente	O
di	O
diciassette	O
e	O
cinque	O
mesi	O
.	O

Si	O
tratta	O
della	O
ottantesima	O
donna	O
vittima	O
di	O
femminicidio	O
che	O
ricordiamo	O
in	O
quest'	O
Aula	O
a	O
conclusione	O
di	O
una	O
staffetta	O
durata	O
un	O
anno	O
e	O
mezzo	O
,	O
che	O
io	O
ho	O
promosso	O
e	O
alla	O
quale	O
hanno	O
partecipato	O
una	O
cinquantina	O
di	O
altre	O
senatrici	O
e	O
senatori	O
,	O
che	O
ringrazio	O
.	O

Ricordando	O
queste	O
donne	O
tante	O
volte	O
abbiamo	O
visto	O
che	O
lasciavano	O
dei	O
figli	O
,	O
e	O
ci	O
siamo	O
preoccupati	O
del	O
loro	O
vissuto	O
e	O
della	O
loro	O
situazione	O
dopo	O
l'	O
uccisione	O
violenta	O
della	O
madre	O
.	O

Di	O
questo	O
tema	O
comincia	O
,	O
meritoriamente	O
,	O
ad	O
occuparsi	O
questo	O
disegno	O
di	O
legge	O
.	O

Le	O
donne	O
che	O
subiscono	O
violenza	O
dal	O
proprio	O
partner	O
spesso	O
temono	O
per	O
la	O
sicurezza	O
dei	O
loro	O
figli	O
,	O
durante	O
la	O
relazione	O
e	O
anche	O
dopo	O
la	O
separazione	O
,	O
quando	O
non	O
sono	O
più	O
presenti	O
a	O
mediare	O
per	O
loro	O
.	O

È	O
la	O
paura	O
per	O
il	O
destino	O
dei	O
figli	O
che	O
rende	O
ancora	O
più	O
angosciosa	O
e	O
difficile	O
la	O
loro	O
situazione	O
.	O

Le	O
loro	O
paure	O
non	O
sono	O
infondate	O
.	O

La	O
ricerca	O
,	O
anche	O
accademica	O
,	O
ha	O
da	O
tempo	O
mostrato	O
che	O
i	O
padri	O
che	O
usano	O
violenza	O
sulle	O
madri	O
dei	O
loro	O
figli	O
tendono	O
ad	O
utilizzare	O
l'	O
abuso	O
e	O
altre	O
tecniche	O
di	O
controllo	O
anche	O
nei	O
confronti	O
dei	O
bambini	O
.	O

Con	O
riferimento	O
agli	O
studi	O
effettuati	O
negli	O
Stati	O
Uniti	O
,	O
in	O
media	O
,	O
entrambe	O
le	O
forme	O
di	O
violenza	O
sulla	O
donna	O
e	O
sui	O
figli	O
sono	O
state	O
riscontrate	O
nel	O
40	O
per	O
cento	O
delle	O
famiglie	O
studiate	O
.	O

Anche	O
la	O
probabilità	O
di	O
essere	O
vittime	O
di	O
incesto	O
è	O
risultata	O
6,5	O
volte	O
maggiore	O
per	O
le	O
figlie	O
degli	O
uomini	O
maltrattanti	O
.	O

Ma	O
non	O
è	O
necessario	O
che	O
vi	O
sia	O
violenza	O
diretta	O
,	O
fisica	O
o	O
sessuale	O
,	O
sui	O
bimbi	O
,	O
perché	O
questi	O
riportino	O
un	O
danno	O
dalla	O
esposizione	O
alla	O
violenza	O
domestica	O
.	O

I	O
bambini	O
vittime	O
della	O
cosiddetta	O
violenza	O
assistita	O
possono	O
mostrare	O
problemi	O
,	O
emotivi	O
e	O
comportamentali	O
,	O
analoghi	O
a	O
quelli	O
dei	O
bambini	O
vittime	O
di	O
violenza	O
diretta	O
.	O

Per	O
questo	O
è	O
molto	O
importante	O
che	O
l'	O
articolo	O
9	O
del	O
disegno	O
di	O
legge	O
che	O
stiamo	O
esaminando	O
rechi	O
disposizioni	O
in	O
materia	O
di	O
assistenza	O
medico	O
-	O
psicologica	O
per	O
tutto	O
il	O
periodo	O
necessario	O
per	O
il	O
pieno	O
riequilibrio	O
psicologico	O
degli	O
orfani	O
di	O
femminicidio	O
.	O

Così	O
come	O
è	O
stato	O
importante	O
che	O
il	O
reato	O
di	O
violenza	O
domestica	O
,	O
introdotto	O
con	O
il	O
decreto	O
-	O
legge	O
n	O
.	O

93	O
del	O
2013	O
,	O
veda	O
come	O
circostanza	O
aggravante	O
il	O
fatto	O
che	O
la	O
violenza	O
sia	O
esercitata	O
in	O
presenza	O
o	O
in	O
danno	O
di	O
un	O
minore	O
.	O

La	O
violenza	O
assistita	O
è	O
aumentata	O
nel	O
nostro	O
Paese	O
.	O

La	O
percentuale	O
dei	O
figli	O
che	O
hanno	O
assistito	O
ad	O
episodi	O
di	O
violenza	O
sulla	O
propria	O
madre	O
,	O
secondo	O
l'	O
indagine	O
dell'	O
Istat	O
,	O
è	O
passata	O
da	O
60,3	O
del	O
2006	O
ha	O
65,2	O
per	O
cento	O
del	O
2014	O
.	O

Vi	O
è	O
poi	O
un'	O
importante	O
e	O
noto	O
fenomeno	O
:	O
la	O
trasmissione	O
intergenerazionale	O
della	O
violenza	O
.	O

Sempre	O
secondo	O
l'	O
Istat	O
,	O
il	O
figlio	O
che	O
ha	O
assistito	O
alla	O
violenza	O
tra	O
i	O
genitori	O
diventa	O
autore	O
di	O
violenza	O
a	O
sua	O
volta	O
nel	O
22	O
per	O
cento	O
dei	O
casi	O
e	O
lo	O
diventa	O
nel	O
35,9	O
per	O
cento	O
dei	O
casi	O
se	O
ha	O
subito	O
lui	O
stesso	O
,	O
da	O
piccolo	O
,	O
violenza	O
fisica	O
.	O

Oggi	O
parliamo	O
di	O
riparazione	O
dei	O
