Signor	O
Presidente	O
,	O
onorevoli	O
colleghi	O
,	O
la	O
mozione	O
di	O
cui	O
discutiamo	O
oggi	O
è	O
un	O
atto	O
estremamente	O
importante	O
,	O
per	O
il	O
quale	O
voglio	O
ringraziare	O
tutti	O
i	O
colleghi	O
firmatari	O
;	O
in	O
particolare	O
,	O
desidero	O
ringraziare	O
la	O
nostra	O
vice	O
presidente	O
Fedeli	O
per	O
aver	O
scritto	O
un	O
testo	O
profondo	O
,	O
elaborato	O
,	O
radicato	O
nella	O
storia	O
,	O
con	O
esempi	O
importanti	O
,	O
che	O
fanno	O
capire	O
esattamente	O
quello	O
che	O
ha	O
detto	O
ora	O
il	O
senatore	O
Lo	O
Giudice	O
:	O
lo	O
stupro	O
come	O
arma	O
di	O
guerra	O
non	O
è	O
lontano	O
da	O
noi	O
,	O
non	O
è	O
un	O
fenomeno	O
di	O
cui	O
possiamo	O
parlare	O
come	O
di	O
un	O
ricordo	O
storico	O
.	O

È	O
vero	O
che	O
la	O
storia	O
e	O
la	O
letteratura	O
hanno	O
raccontato	O
,	O
poi	O
hanno	O
accettato	O
,	O
delle	O
volte	O
hanno	O
anche	O
colorito	O
questo	O
fenomeno	O
criminale	O
,	O
presente	O
nei	O
conflitti	O
già	O
dalle	O
epoche	O
più	O
antiche	O
.	O

Il	O
collega	O
Lo	O
Giudice	O
ha	O
rammentato	O
il	O
ratto	O
delle	O
Sabine	O
,	O
ma	O
pensate	O
semplicemente	O
a	O
Omero	O
e	O
ai	O
racconti	O
su	O
Troia	O
.	O

Questo	O
fenomeno	O
criminale	O
nel	O
tempo	O
,	O
però	O
,	O
si	O
è	O
modificato	O
:	O
ha	O
cambiato	O
il	O
suo	O
essere	O
,	O
le	O
sue	O
motivazioni	O
,	O
il	O
perché	O
viene	O
perpetrato	O
.	O

Lo	O
stupro	O
contro	O
le	O
donne	O
come	O
prassi	O
nei	O
conflitti	O
ha	O
attraversato	O
ogni	O
angolo	O
della	O
terra	O
in	O
tutte	O
le	O
epoche	O
.	O

Durante	O
la	O
Seconda	O
guerra	O
mondiale	O
,	O
gli	O
eserciti	O
giapponese	O
ed	O
americano	O
disponevano	O
di	O
schiave	O
sessuali	O
,	O
cioè	O
di	O
donne	O
prigioniere	O
,	O
catturate	O
e	O
costrette	O
a	O
subire	O
violenze	O
sessuali	O
.	O

Ricordo	O
che	O
gli	O
americani	O
anche	O
in	O
Italia	O
-	O
stiamo	O
parlando	O
di	O
pochi	O
anni	O
fa	O
-	O
costrinsero	O
40.000	O
donne	O
napoletane	O
a	O
prostituirsi	O
dopo	O
essere	O
state	O
stuprate	O
.	O

Viene	O
però	O
colorito	O
anche	O
questo	O
.	O

Ricordate	O
la	O
canzone	O
-	O
sicuramente	O
la	O
collega	O
Mussolini	O
sarebbe	O
più	O
brava	O
di	O
me	O
nella	O
pronuncia	O
-	O
in	O
cui	O
si	O
dice	O
«	O
È	O
nato	O
nu	O
criaturo	O
,	O
è	O
nato	O
niro	O
»	O
?	O

Spesso	O
si	O
dimentica	O
,	O
si	O
colorisce	O
e	O
si	O
giustifica	O
un	O
fenomeno	O
tragico	O
.	O

Se	O
prima	O
o	O
durante	O
i	O
conflitti	O
mondiali	O
lo	O
stupro	O
era	O
strumento	O
di	O
vendetta	O
sul	O
nemico	O
,	O
dagli	O
anni	O
Novanta	O
le	O
cose	O
cambiano	O
.	O

È	O
il	O
conflitto	O
bosniaco	O
a	O
trasformare	O
lo	O
stupro	O
,	O
usato	O
appunto	O
come	O
arma	O
,	O
in	O
pulizia	O
etnica	O
,	O
a	O
tal	O
punto	O
che	O
il	O
Tribunale	O
penale	O
internazionale	O
per	O
la	O
ex	O
Iugoslavia	O
ha	O
perseguito	O
in	O
maniera	O
specifica	O
i	O
reati	O
di	O
stupro	O
e	O
riduzione	O
in	O
schiavitù	O
in	O
quanto	O
considerati	O
finalmente	O
,	O
dopo	O
quegli	O
anni	O
,	O
crimini	O
contro	O
l'	O
umanità	O
.	O

C'	O
è	O
una	O
citazione	O
che	O
va	O
assolutamente	O
fatta	O
,	O
quella	O
richiamata	O
da	O
Margot	O
Wallström	O
,	O
inviata	O
speciale	O
delle	O
Nazioni	O
Unite	O
per	O
i	O
crimini	O
sessuali	O
in	O
situazioni	O
di	O
conflitto	O
,	O
che	O
ha	O
spiegato	O
come	O
«	O
La	O
violenza	O
sessuale	O
è	O
utilizzata	O
dai	O
combattenti	O
come	O
un'	O
arma	O
per	O
instillare	O
paura	O
tra	O
la	O
gente	O
.	O

Inoltre	O
,	O
il	O
fenomeno	O
è	O
diventato	O
sistematico	O
ed	O
esteso	O
:	O
infatti	O
,	O
si	O
registra	O
un	O
incremento	O
dei	O
casi	O
di	O
violenza	O
contro	O
le	O
donne	O
perpetrati	O
da	O
civili	O
consapevoli	O
di	O
non	O
incorrere	O
in	O
sanzioni	O
penali	O
»	O
.	O

È	O
questo	O
il	O
punto	O
di	O
fondo	O
evidenziato	O
perfettamente	O
dalla	O
mozione	O
al	O
nostro	O
esame	O
:	O
combattere	O
la	O
consapevolezza	O
che	O
tanto	O
non	O
ti	O
accadrà	O
nulla	O
,	O
che	O
anche	O
per	O
questo	O
ci	O
sarà	O
impunità	O
.	O

A	O
tal	O
proposito	O
,	O
è	O
necessario	O
combattere	O
un	O
punto	O
di	O
vista	O
che	O
considera	O
lo	O
stupro	O
durante	O
i	O
periodi	O
di	O
conflitto	O
solo	O
come	O
un	O
danno	O
collaterale	O
,	O
come	O
se	O
venisse	O
dato	O
