Signor	O
Presidente	O
,	O
membri	O
del	O
Governo	O
,	O
colleghi	O
,	O
la	O
violenza	O
sulle	O
donne	O
,	O
secondo	O
la	O
Dichiarazione	O
delle	O
Nazioni	O
Unite	O
del	O
1993	O
,	O
consiste	O
in	O
qualsiasi	O
atto	O
di	O
violenza	O
di	O
genere	O
che	O
provochi	O
o	O
possa	O
provocare	O
danni	O
fisici	O
,	O
sessuali	O
o	O
psicologici	O
alle	O
donne	O
,	O
incluse	O
le	O
minacce	O
di	O
tali	O
atti	O
,	O
la	O
coercizione	O
o	O
la	O
privazione	O
arbitraria	O
della	O
libertà	O
,	O
sia	O
che	O
si	O
verifichi	O
nella	O
vita	O
pubblica	O
o	O
privata	O
.	O

Applicando	O
tale	O
definizione	O
,	O
le	O
Nazioni	O
Unite	O
hanno	O
identificato	O
una	O
serie	O
notevolissima	O
di	O
forme	B-STR
di	O
violenza	O
contro	O
le	O
donne	O
con	O
le	O
quali	O
la	O
nostra	O
società	O
serve	O
dover	O
convivere	O
:	O
la	O
violenza	O
inflitta	O
dai	O
partner	O
;	O
le	O
pratiche	O
tradizionali	O
dannose	O
,	O
tra	O
cui	O
la	O
mutilazione	O
e	O
il	O
taglio	O
genitale	O
femminile	O
;	O
l'	O
infanticidio	O
femminile	O
e	O
la	O
selezione	O
sessuale	O
prenatale	O
;	O
il	O
matrimonio	O
precoce	O
;	O
il	O
matrimonio	O
forzato	O
;	O
le	O
violenze	O
legate	O
alla	O
dote	O
;	O
i	O
crimini	O
contro	O
le	O
donne	O
commessi	O
per	O
"	O
onore	O
"	O
;	O
il	O
maltrattamento	O
delle	O
vedove	O
;	O
il	O
femminicidio	O
;	O
la	O
violenza	O
sessuale	O
da	O
parte	O
di	O
non	O
partner	O
;	O
le	O
molestie	O
sessuali	O
e	O
le	O
violenze	O
nei	O
luoghi	O
di	O
lavoro	O
,	O
nelle	O
istituzioni	O
educative	O
e	O
nello	O
sport	O
;	O
la	O
tratta	O
di	O
donne	O
.	O

Il	O
fenomeno	O
con	O
cui	O
abbiamo	O
a	O
che	O
fare	O
è	O
però	O
di	O
difficile	O
misurazione	O
nella	O
realtà	O
,	O
perché	O
è	O
in	O
larga	O
parte	O
sommerso	O
.	O

Molto	O
spesso	O
si	O
attua	O
tramite	O
violenze	O
all'	O
interno	O
della	O
famiglia	O
,	O
più	O
difficili	O
da	O
dichiarare	O
e	O
denunciare	O
;	O
situazioni	O
in	O
cui	O
la	O
donna	O
si	O
sente	O
sola	O
a	O
dover	O
affrontare	O
un	O
dramma	B-ONT
che	O
,	O
se	O
portato	O
allo	O
scoperto	O
,	O
sconvolgerebbe	O
anche	O
gli	O
equilibri	O
di	O
vita	O
di	O
altre	O
persone	O
care	O
.	O

Come	O
rilevato	O
dall'	O
Istat	O
,	O
data	O
la	O
complessità	O
delle	O
reazioni	O
emotive	O
e	O
psicologiche	O
che	O
si	O
sviluppano	O
in	O
seguito	O
ad	O
una	O
violenza	O
,	O
sia	O
essa	O
episodica	O
o	O
continuata	O
nel	O
tempo	O
,	O
il	O
sommerso	O
relativo	O
ai	O
reati	O
che	O
la	O
descrivono	O
è	O
molto	O
elevato	O
e	O
per	O
questo	O
non	O
è	O
possibile	O
limitarsi	O
a	O
considerare	O
le	O
fonti	O
di	O
natura	O
amministrativa	O
per	O
la	O
sua	O
conoscenza	O
,	O
fatta	O
eccezione	O
per	O
il	O
dato	O
sugli	O
omicidi	O
delle	O
donne	O
.	O

In	O
realtà	O
,	O
l'	O
Istat	O
,	O
insieme	O
al	O
CNR	O
,	O
ha	O
proseguito	O
nell'	O
identificazione	O
di	O
criteri	O
di	O
rilevamento	O
di	O
questo	O
fenomeno	O
e	O
-	O
come	O
risulta	O
da	O
un'	O
audizione	O
svolta	O
di	O
recente	O
in	O
sede	O
di	O
Commissione	O
d'	O
inchiesta	O
sul	O
fenomeno	O
del	O
femminicidio	O
-	O
sta	O
per	O
pubblicare	O
un	O
rapporto	O
molto	O
specifico	O
e	O
comprensivo	O
che	O
servirà	O
a	O
inquadrare	O
meglio	O
il	O
fenomeno	O
.	O

Per	O
questo	O
,	O
l'	O
Istat	O
e	O
il	O
CNR	O
vanno	O
certamente	O
lodati	O
.	O

In	O
ambito	O
europeo	O
,	O
la	O
Convenzione	O
del	O
Consiglio	O
d'	O
Europa	O
sulla	O
prevenzione	O
e	O
la	O
lotta	O
alla	O
violenza	O
contro	O
le	O
donne	O
e	O
la	O
violenza	O
domestica	O
,	O
la	O
cosiddetta	O
Convenzione	O
Istanbul	O
del	O
2011	O
,	O
definisce	O
la	O
violenza	O
contro	O
le	O
donne	O
basata	B-ORI
sul	O
genere	O
come	O
«	O
qualsiasi	O
violenza	O
diretta	B-ORI
contro	O
una	O
donna	O
in	O
quanto	O
tale	O
,	O
o	O
che	O
colpisce	B-ONT
le	O
donne	O
in	O
modo	O
sproporzionato	O
»	O
.	O

