Signor	O
Presidente	O
,	O
come	O
è	O
emerso	O
già	O
nel	O
corso	O
dell'	O
ampia	O
discussione	O
di	O
stamane	O
,	O
la	O
mozione	O
sui	O
crimini	O
di	O
guerra	O
,	O
sulle	O
atrocità	O
della	O
guerra	O
,	O
ha	O
per	O
noi	O
un	O
filo	O
di	O
continuità	O
con	O
la	O
discussione	O
in	O
corso	O
alla	O
Camera	O
sul	O
femminicidio	O
.	O

Infatti	O
,	O
come	O
ricordava	O
il	O
senatore	O
Lo	O
Giudice	O
,	O
entrambi	O
ci	O
riguardano	O
:	O
i	O
crimini	O
di	O
guerra	O
,	O
gli	O
stupri	O
di	O
massa	O
sono	O
una	O
violenza	O
inaccettabile	O
,	O
i	O
cui	O
danni	O
non	O
si	O
cancellano	O
con	O
la	O
fine	O
della	O
guerra	O
ma	O
restano	O
per	O
sempre	O
.	O

Il	O
problema	O
riguarda	O
davvero	O
tutti	O
noi	O
:	O
dal	O
Darfur	O
alla	O
regione	O
dei	O
Grandi	O
Laghi	O
africani	O
,	O
al	O
Ruanda	O
,	O
all'	O
America	O
latina	O
,	O
in	O
cui	O
le	O
dittature	O
hanno	O
ampiamente	O
utilizzato	O
lo	O
strumento	O
della	O
violenza	O
sessuale	O
come	O
metodo	O
di	O
repressione	O
.	O

C'	O
è	O
stato	O
un	O
sistematico	O
ricorso	O
alla	O
violenza	O
contro	O
le	O
donne	O
in	O
tutta	O
la	O
nostra	O
storia	O
recente	O
.	O

Per	O
non	O
parlare	O
,	O
ed	O
è	O
stato	O
ampiamente	O
ricordato	O
,	O
di	O
ciò	O
che	O
è	O
avvenuto	O
durante	O
i	O
conflitti	O
mondiali	O
.	O

Dagli	O
stupri	O
contro	O
le	O
donne	O
serbe	O
da	O
parte	O
degli	O
eserciti	O
austroungarici	O
,	O
tedeschi	O
e	O
bulgari	O
della	O
Prima	O
guerra	O
mondiale	O
,	O
agli	O
stupri	O
commessi	O
dall'	O
esercito	O
sovietico	O
nel	O
corso	O
dell'	O
avanzata	O
finale	O
verso	O
la	O
capitale	O
tedesca	O
.	O

Si	O
stima	O
che	O
nella	O
sola	O
Berlino	O
,	O
nelle	O
ultime	O
due	O
settimane	O
di	O
guerra	O
,	O
furono	O
commessi	O
oltre	O
100.000	O
stupri	O
a	O
danno	O
delle	O
donne	O
tedesche	O
.	O

La	O
lotta	O
armata	O
al	O
nazismo	O
e	O
al	O
fascismo	O
è	O
stata	O
per	O
le	O
partigiane	O
un	O
momento	O
di	O
grandi	O
tormenti	O
interiori	O
,	O
di	O
incertezze	O
e	O
di	O
paure	O
.	O

È	O
stata	O
per	O
tante	O
una	O
guerra	O
privata	O
per	O
l'	O
emancipazione	O
femminile	O
,	O
una	O
sfida	O
ai	O
pregiudizi	O
della	O
società	O
italiana	O
.	O

E	O
solo	O
moltissimi	O
anni	O
dopo	O
le	O
donne	O
hanno	O
rotto	O
il	O
muro	O
del	O
silenzio	O
sugli	O
stupri	O
di	O
massa	O
commessi	O
dalle	O
truppe	O
tedesche	O
occupanti	O
:	O
tutti	O
noi	O
ricordiamo	O
il	O
drammatico	O
racconto	O
di	O
Teresa	O
Mattei	O
,	O
ricordata	O
proprio	O
i	O
primi	O
giorni	O
di	O
insediamento	O
del	O
Senato	O
.	O

Eppure	O
nessuna	O
accusa	O
è	O
stata	O
mai	O
mossa	O
ai	O
tedeschi	O
sulle	O
ormai	O
comprovate	O
violenze	O
.	O

Di	O
analoga	O
violenza	O
si	O
è	O
macchiata	O
la	O
colonizzazione	O
italiana	O
tra	O
le	O
due	O
guerre	O
,	O
come	O
ormai	O
la	O
storia	O
contemporanea	O
ha	O
ampiamente	O
documentato	O
.	O

Il	O
22	O
febbraio	O
2001	O
il	O
Tribunale	O
internazionale	O
per	O
i	O
crimini	O
nella	O
ex	O
Iugoslavia	O
ritenne	O
tre	O
soldati	O
serbo	O
-	O
bosniaci	O
colpevoli	O
di	O
crimini	O
contro	O
l'	O
umanità	O
con	O
l'	O
imputazione	O
di	O
stupro	O
nei	O
confronti	O
di	O
molte	O
donne	O
,	O
ragazze	O
di	O
età	O
compresa	O
tra	O
12	O
e	O
15	O
anni	O
,	O
violenza	O
avvenuta	O
in	O
un	O
campo	O
di	O
detenzione	O
per	O
le	O
donne	O
bosniache	O
e	O
musulmane	O
nella	O
città	O
di	O
Foca	O
.	O

Fu	O
la	O
prima	O
volta	O
in	O
cui	O
si	O
catalogò	O
lo	O
stupro	O
come	O
crimine	O
contro	O
l'	O
umanità	O
,	O
ponendo	O
fine	O
in	O
maniera	O
esplicita	O
alla	O
strisciante	O
idea	O
che	O
in	O
fondo	O
la	O
violenza	O
contro	O
le	O
donne	O
durante	O
una	O
guerra	O
fosse	O
un	O
increscioso	O
effetto	O
collaterale	O
dei	O
conflitti	O
,	O
sicuramente	O
da	O
reprimere	O
ma	O
in	O
qualche	O
modo	O
ineliminabile	O
.	O

Allora	O
,	O
è	O
bene	O
ricordare	O
che	O
,	O
per	O
quanto	O
simboliche	O
e	O
significative	O
le	O
sentenze	O
sui	O
fatti	O
della	O
ex	O
Iugoslavia	O
,	O
hanno	O
però	O
riguardato	O
solo	O
un'	O
infinitesima	O
parte	O
degli	O
stupri	O
commessi	O
,	O
come	O
le	O
donne	O
dell'	O
associazione	O
«	O
Vittime	O
della	O
guerra	O
»	O
hanno	O
denunciato	O
,	O
perché	O
sono	O
stati	O
oltre	O
25.000	O
,	O
e	O
comunque	O
un	O
numero	O
molto	O
difficile	O
da	O
stimare	O
