Voglio	O
segnalare	O
,	O
in	O
particolare	O
,	O
l'	O
attenzione	O
rivolta	O
a	O
una	O
vera	O
e	O
propria	O
emergenza	O
sociale	O
,	O
la	O
violenza	O
di	O
genere	O
,	O
di	B-ORI
fronte	I-ORI
alla	O
quale	O
lo	O
Stato	O
non	O
può	O
cedere	B-ONT
minimamente	I-ONT
il	I-ONT
passo	I-ONT
.	O
L'	O
intervento	O
ministeriale	O
si	O
è	O
concretizzato	O
attraverso	O
l'	O
approvazione	O
da	O
parte	O
del	O
Consiglio	O
dei	O
ministri	O
,	O
in	O
data	O
29	O
novembre	O
2018	O
,	O
del	O
disegno	O
di	O
legge	O
recante	O
modifiche	O
al	O
codice	O
di	O
procedura	O
penale	O
e	O
disposizioni	O
in	O
materia	O
di	O
tutela	O
delle	O
vittime	O
di	O
violenza	O
domestica	O
e	O
di	O
genere	O
,	O
il	O
cosiddetto	O
codice	O
rosso	O
,	O
che	O
-	O
mi	O
preme	O
dirlo	O
-	O
è	O
stato	O
scritto	O
a	O
quattro	O
mani	O
insieme	O
al	O
ministro	O
Giulia	O
Bongiorno	O
.	O
