Signor	O
Presidente	O
,	O
intervengo	O
per	O
dichiarare	O
il	O
nostro	O
voto	O
favorevole	O
all'	O
articolo	O
2	O
della	O
proposta	O
al	O
nostro	O
esame	O
,	O
che	O
attribuisce	O
alla	O
Commissione	O
compiti	O
e	O
obiettivi	O
,	O
a	O
partire	O
dal	O
proseguimento	O
di	O
quelle	O
indagini	O
sulla	O
reale	O
dimensione	O
e	O
sulle	O
cause	O
del	O
femminicidio	O
avviate	O
nella	O
scorsa	O
legislatura	O
dalla	O
prima	O
Commissione	O
d'	O
inchiesta	O
sul	O
femminicidio	O
.	O
I	O
dati	O
raccolti	O
da	O
quella	O
Commissione	O
,	O
i	O
dati	O
forniti	O
dalle	O
procure	O
,	O
dalle	O
Forze	O
di	O
polizia	O
,	O
ma	O
anche	O
le	O
oltre	O
quattrocento	O
sentenze	O
analizzate	O
-	O
emesse	O
dal	O
2012	O
al	O
2016	O
-	O
confermano	O
un	O
dato	O
:	O
le	O
donne	O
,	O
per	O
oltre	O
il	O
75	O
per	O
cento	O
dei	O
casi	O
,	O
continuano	O
a	O
morire	O
per	O
mano	O
di	O
uomini	O
in	O
un	O
ambito	O
familiare	O
,	O
nell'	O
ambito	O
che	O
avrebbe	O
dovuto	O
proteggerle	O
maggiormente	O
.	O
Ciò	O
su	O
cui	O
non	O
è	O
stato	O
possibile	O
stilare	O
una	O
precisa	O
statistica	O
nella	O
scorsa	O
legislatura	O
è	O
sul	O
movente	O
:	O
rapporti	O
malati	O
di	O
gelosie	O
ossessive	O
e	O
ossessive	O
sottomissioni	O
,	O
anche	O
per	O
motivi	O
economici	O
.	O
Troppi	O
i	O
casi	O
di	O
assoluzione	O
anche	O
per	O
infermità	O
mentale	O
(	O
oltre	O
il	O
53	O
per	O
cento	O
delle	O
assoluzioni	O
)	O
,	O
mentre	O
le	O
pene	O
inflitte	O
,	O
per	O
oltre	O
vent'	O
anni	O
,	O
non	O
hanno	O
svolto	O
alcuna	O
funzione	O
deterrente	O
,	O
e	O
le	O
donne	O
continuano	O
a	O
morire	O
per	O
mano	O
degli	O
uomini	O
.	O
Uno	O
dei	O
compiti	O
della	O
Commissione	O
sarà	O
allora	O
quello	O
di	O
andare	O
ad	O
indagare	O
sulle	O
cause	O
,	O
intanto	O
dando	O
la	O
possibilità	O
a	O
queste	O
donne	O
di	O
avere	O
dei	O
luoghi	O
dove	O
denunciare	O
violenze	O
e	O
maltrattamento	O
:	O
centri	O
antiviolenza	O
,	O
Pronto	O
soccorso	O
,	O
Forze	O
dell'	O
ordine	O
,	O
purché	O
con	O
personale	O
prontamente	O
formato	O
ad	O
accogliere	O
e	O
riconoscere	O
i	O
rischi	O
.	O
Le	O
donne	O
,	O
infatti	O
,	O
spesso	O
non	O
denunciano	O
e	O
fanno	O
apparire	O
anche	O
incomprensibili	O
i	O
dati	O
italiani	O
rispetto	O
a	O
quelli	O
del	O
resto	O
dell'	O
Europa	O
.	O
Un	O
problema	O
culturale	O
,	O
dunque	O
,	O
che	O
coinvolge	O
indiscutibilmente	O
l'	O
educazione	O
al	O
rispetto	O
,	O
al	O
rispetto	O
degli	O
altri	O
,	O
al	O
riconoscimento	O
della	O
parità	O
dei	O
diritti	O
e	O
dei	O
doveri	O
nella	O
diversità	O
dei	O
ruoli	O
e	O
dei	O
compiti	O
svolti	O
,	O
della	O
complessità	O
e	O
difficoltà	O
per	O
le	O
donne	O
nel	O
conciliare	O
lavoro	O
e	O
cura	O
familiare	O
,	O
non	O
ancora	O
in	O
condizioni	O
di	O
parità	O
.	O
Molto	O
è	O
stato	O
fatto	O
nella	O
scorsa	O
legislatura	O
:	O
l'	O
introduzione	O
della	O
fattispecie	O
di	O
violenza	O
assistita	O
,	O
la	O
remissione	O
della	O
querela	O
solo	O
in	O
fase	O
processuale	O
,	O
le	O
intercettazioni	O
per	O
stalking	O
,	O
il	O
gratuito	O
patrocinio	O
delle	O
vittime	O
.	O
Quindi	O
sarà	O
compito	O
di	O
questa	O
Commissione	O
riservare	O
attenzione	O
agli	O
effetti	O
e	O
al	O
monitoraggio	O
della	O
vigente	O
normativa	O
,	O
anche	O
in	O
confronto	O
con	O
le	O
normative	O
europee	O
.	O
Ma	O
mi	O
lasci	O
dire	O
,	O
signor	O
Presidente	O
,	O
che	O
sarà	O
molto	O
importante	O
anche	O
che	O
questa	O
Commissione	O
si	O
occupi	O
della	O
valutazione	O
dell'	O
impatto	O
che	O
le	O
nuove	O
proposte	O
di	O
modifica	O
dell'	O
ordinamento	O
possono	O
produrre	O
,	O
perché	O
la	O
violenza	O
domestica	O
,	O
che	O
spesso	O
precede	O
e	O
annuncia	B-ONT
l'	O
omicidio	O
,	O
venga	O
presa	O
in	O
carico	O
dei	O
tribunali	O
al	O
momento	O
della	O
separazione	O
e	O
del	O
divorzio	O
,	O
a	O
tutela	O
della	O
parte	O
offesa	O
,	O
ma	O
soprattutto	O
a	O
tutela	O
e	O
nell'	O
interesse	O
dei	O
figli	O
,	O
per	O
le	O
quali	O
nessuna	O
forma	O
di	O
mediazione	O
obbligatoria	O
può	O
essere	O
invocata	O
,	O
come	O
statuito	O
nella	O
Convenzione	O
di	O
Istanbul	O
.	O
Ogni	O
mediazione	O
che	O
escluda	O
la	O
valutazione	O
del	O
giudice	O
non	O
potrà	O
,	O
a	O
nostro	O
parere	O
,	O
porsi	O
a	O
soluzione	O
.	O
Rischiamo	O
di	O
arretrare	O
rispetto	O
a	O
conquiste	O
recenti	O
e	O
rispetto	O
al	O
principio	O
stesso	O
di	O
